time,Hips.x,Hips.y,Hips.z,Chest.x,Chest.y,Chest.z,Chest2.x,Chest2.y,Chest2.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftElbow.x,LeftElbow.y,LeftElbow.z,LeftWrist.x,LeftWrist.y,LeftWrist.z,LeftHand.x,LeftHand.y,LeftHand.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightElbow.x,RightElbow.y,RightElbow.z,RightWrist.x,RightWrist.y,RightWrist.z,RightHand.x,RightHand.y,RightHand.z,HipLeft.x,HipLeft.y,HipLeft.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,LeftAnkle.x,LeftAnkle.y,LeftAnkle.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightHip.x,RightHip.y,RightHip.z,RightKnee.x,RightKnee.y,RightKnee.z,RightAnkle.x,RightAnkle.y,RightAnkle.z,RightFoot.x,RightFoot.y,RightFoot.z
  15.96651, -28.98579,  30.87788, 226.80726, -29.76230,  62.63889, 217.88338, -30.04950,  84.44589, 210.57775, -29.97474,  91.10413, 208.41853, -29.81453, 105.37179, 203.79163, -16.14139,  84.79646, 212.14034, -12.57512,  61.24130, 219.71903,  -7.69598,  38.84324, 217.84267,  -8.14601,  30.54688, 217.40648, -43.95760,  84.09532, 209.01516, -49.07599,  61.44134, 218.26715, -53.45384,  39.24270, 214.13740, -52.82360,  31.18241, 212.17347, -19.53098,  31.38689, 227.79617, -17.28383,  -5.86371, 228.15007, -17.11883, -38.67176, 239.13938, -15.32224, -44.64948, 232.78114, -38.44060,  30.36887, 225.81834, -41.58516,  -6.79554, 227.12257, -39.94825, -39.17706, 239.20220, -40.13188, -45.98302, 233.45474
  15.99984, -28.74967,  30.43330, 227.23472, -29.44741,  62.01528, 217.69052, -29.68278,  83.66534, 209.93040, -29.59744,  90.30514, 207.71549, -29.41457, 104.53327, 202.96925, -15.76524,  83.98147, 211.41432, -11.86613,  60.52269, 219.12681,  -6.70796,  38.18550, 217.27119,  -6.87591,  29.87652, 216.87737, -43.60032,  83.34921, 208.44648, -49.02557,  60.76730, 217.69982, -53.62386,  38.60066, 213.63832, -53.17991,  30.50812, 211.75789, -19.28801,  30.92371, 228.16578, -16.91934,  -6.31252, 227.36879, -16.93318, -38.97405, 238.78738, -15.13851, -44.96244, 232.43864, -38.21133,  29.94290, 226.30367, -41.79215,  -7.20491, 226.28437, -40.59372, -39.41120, 238.87319, -40.87348, -46.21325, 233.12498
  16.03317, -28.51728,  29.96529, 227.68487, -29.14874,  61.34264, 217.48376, -29.34535,  82.81987, 209.25635, -29.25052,  89.44031, 206.98464, -29.04730, 103.62699, 202.11668, -15.41940,  83.10409, 210.66601, -11.10026,  59.75360, 218.48265,  -5.56246,  37.50994, 216.59788,  -5.38178,  29.20061, 216.21743, -43.27130,  82.53564, 207.84668, -49.07743,  60.03748, 217.07281, -53.96606,  37.92336, 213.06443, -53.75372,  29.79788, 211.28855, -19.04948,  30.44027, 228.55981, -16.48128,  -6.72653, 226.36534, -16.65105, -39.21573, 238.26419, -14.85721, -45.21701, 231.92740, -37.98509,  29.49030, 226.80994, -41.95866,  -7.58527, 225.26240, -41.15130, -39.59851, 238.36433, -41.52585, -46.38809, 232.60677
  16.06651, -28.29068,  29.47512, 228.14793, -28.86697,  60.62537, 217.27000, -29.03702,  81.91998, 208.58030, -28.93453,  88.52048, 206.25159, -28.71491, 102.66440, 201.26148, -15.10397,  82.17750, 209.92341, -10.27135,  58.95069, 217.80766,  -4.24590,  36.84378, 215.81310,  -3.64249,  28.55508, 215.41854, -42.97006,  81.66247, 207.23720, -49.23906,  59.26324, 216.40094, -54.50205,  37.23212, 212.40963, -54.57333,  29.07871, 210.75457, -18.81767,  29.93797, 228.97150, -15.98386,  -7.07650, 225.13990, -16.28154, -39.36595, 237.56820, -14.48645, -45.38277, 231.24652, -37.76369,  29.01227, 227.32436, -42.06123,  -7.91614, 224.06766, -41.56885, -39.72103, 237.68260, -42.03098, -46.48975, 231.90688
  16.09984, -28.07485,  28.97390, 228.60573, -28.60372,  59.88208, 217.05562, -28.75538,  80.99050, 207.92264, -28.64729,  87.57099, 205.53822, -28.41566, 101.67204, 200.42875, -14.81645,  81.22702, 209.20725,  -9.36638,  58.14403, 217.11122,  -2.75060,  36.22622, 214.91097,  -1.64749,  27.99147, 214.47009, -42.69431,  80.75399, 206.63802, -49.52195,  58.47445, 215.69371, -55.25605,  36.56789, 211.66594, -55.66765,  28.39833, 210.14569, -18.59750,  29.42677, 229.38365, -15.44327,  -7.32617, 223.72196, -15.82800, -39.38979, 236.71952, -14.02937, -45.42488, 230.41629, -37.55220,  28.52104, 227.82782, -42.07707,  -8.17111, 222.72933, -41.80279, -39.75431, 236.85684, -42.34241, -46.49109, 231.05058
  16.13317, -27.87487,  28.49134, 229.03223, -28.36008,  59.15461, 216.84498, -28.49558,  80.08090, 207.30183, -28.38499,  86.64168, 204.86379, -28.14801, 100.70047, 199.63942, -14.55163,  80.30354, 208.53345,  -8.36802,  57.39076, 216.39268,  -1.05001,  35.73205, 213.87342,   0.60004,  27.59287, 213.36986, -42.43952,  79.85827, 206.07022, -49.93688,  57.72662, 214.95726, -56.26356,  36.00234, 210.83067, -57.07027,  27.83653, 209.45546, -18.39382,  28.93449, 229.76970, -14.87486,  -7.43446, 222.17373, -15.29084, -39.25334, 235.75849, -13.48604, -45.31072, 229.47845, -37.35591,  28.04820, 228.29475, -41.99249,  -8.31386, 221.28870, -41.82676, -39.66312, 235.92962, -42.43265, -46.35331, 230.07621
  16.16651, -27.69142,  28.07415, 229.40452, -28.13459,  58.50096, 216.63688, -28.25373,  79.25542, 206.72537, -28.14373,  85.79752, 204.23762, -27.90799,  99.81630, 198.90674, -14.30555,  79.47109, 207.90931,  -7.25698,  56.77208, 215.65995,   0.87953,  35.46391, 212.70036,   3.09994,  27.46606, 212.12886, -42.20192,  79.03975, 205.54142, -50.49179,  57.09772, 214.19155, -57.54672,  35.63321, 209.89006, -58.82286,  27.50244, 208.67163, -18.20727,  28.50716, 230.10724, -14.29036,  -7.35900, 220.56477, -14.67180, -38.92588, 234.72624, -12.85776, -45.00862, 228.47343, -37.17557,  27.64114, 228.70180, -41.82081,  -8.30133, 219.79433, -41.66636, -39.40689, 234.94623, -42.32455, -46.03851, 229.03213
  16.19984, -27.52572,  27.77717, 229.69177, -27.92641,  57.98827, 216.42041, -28.02738,  78.58945, 206.19392, -27.92054,  85.11450, 203.66166, -27.69161,  99.09674, 198.23539, -14.07589,  78.80511, 207.33824,  -6.01100,  56.38363, 214.90362,   3.06363,  35.54471, 211.38363,   5.85785,  27.73364, 210.74962, -41.97887,  78.37379, 205.04959, -51.20353,  56.68824, 213.39479, -59.13102,  35.58489, 208.83370, -60.99064,  27.54375, 207.78286, -18.03913,  28.19977, 230.36736, -13.69798,  -7.06901, 218.96341, -13.96979, -38.39210, 233.65864, -12.14169, -44.50050, 227.43500, -37.01231,  27.35457, 229.01617, -41.58068,  -8.10071, 218.30003, -41.36086, -38.96560, 233.93559, -42.05225, -45.52912, 227.94975
  16.23317, -27.36695,  27.66297, 229.81673, -27.73079,  57.70009, 216.15515, -27.81531,  78.17977, 205.68730, -27.71339,  84.69057, 203.11845, -27.49497,  98.64230, 197.61376, -13.86138,  78.40051, 206.80044,  -4.60809,  56.35426, 214.10382,   5.52590,  36.14001, 209.89830,   8.87342,  28.55462, 209.20660, -41.76924,  77.95902, 204.57416, -52.08574,  56.62923, 212.54974, -61.05182,  36.02766, 207.63196, -63.67888,  28.18558, 206.72490, -17.87855,  28.07616, 230.47251, -13.11309,  -6.57596, 217.46086, -13.20099, -37.67655, 232.62349, -11.35898, -43.80156, 226.42032, -36.85534,  27.24977, 229.16096, -41.27369,  -7.71265, 216.87725, -40.93073, -38.34626, 232.95906, -41.63216, -44.83785, 226.89644
  16.26650, -27.21607,  27.80051, 229.74511, -27.54568,  57.71463, 215.81540, -27.61424,  78.11120, 205.18641, -27.51719,  84.61068, 202.58885, -27.30923,  98.53814, 197.02264, -13.65828,  78.33696, 206.27273,  -3.04037,  56.80444, 213.24486,   8.27593,  37.42105, 208.22237,  12.17241,  30.11259, 207.43096, -41.57021,  77.88544, 204.10010, -53.14833,  57.05771, 211.66004, -63.33278,  37.14848, 206.28418, -67.00682,  29.73694, 205.39375, -17.72617,  28.20326, 230.38545, -12.55898,  -5.92054, 216.18512, -12.41033, -36.82807, 231.73704, -10.56385, -42.93654, 225.51890, -36.70597,  27.39777, 229.10478, -40.89785,  -7.15983, 215.65180, -40.42212, -37.56775, 232.15308, -41.12869, -44.00429, 226.03264
  16.29984, -27.06604,  28.23489, 229.47167, -27.36633,  58.08023, 215.39455, -27.42187,  78.43502, 204.68569, -27.32949,  84.92622, 202.06733, -27.13154,  98.83593, 196.45657, -13.46444,  78.66646, 205.75189,  -1.29581,  57.84046, 212.32471,  11.30952,  39.55691, 206.33992,  15.80907,  32.62335, 205.39014, -41.37929,  78.20357, 203.61949, -54.39630,  58.07841, 210.72831, -65.96986,  39.11720, 204.76801, -70.81351,  32.48254, 203.44789, -17.57508,  28.62786, 230.10235, -12.02929,  -5.11803, 215.16108, -11.57124, -35.88013, 230.99281,  -9.73010, -41.94825, 224.73371, -36.55699,  27.84192, 228.84099, -40.47873,  -6.44888, 214.64441, -39.88062, -36.67713, 231.46865, -40.57074, -43.04605, 225.27601
  16.33317, -26.90943,  29.02031, 228.99304, -27.18730,  58.85078, 214.88398, -27.23385,  79.20425, 204.17258, -27.14586,  85.68944, 201.53920, -26.95731,  99.58626, 195.89626, -13.27555,  79.44250, 205.22570,   0.62549,  59.58371, 211.34042,  14.58710,  42.73376, 204.25858,  19.77323,  36.33522, 203.08168, -41.19215,  78.96600, 203.11945, -55.80381,  59.79458, 209.74936, -68.89682,  42.10228, 203.07436, -74.51700,  36.31686, 201.03356, -17.41784,  29.40493, 229.61931, -11.52013,  -4.15710, 214.40125, -10.68051, -34.83725, 230.37573,  -8.85989, -40.83792, 224.04600, -36.40102,  28.63569, 228.36677, -40.03549,  -5.56185, 213.87190, -39.36331, -35.67445, 230.89951, -40.01000, -41.94841, 224.60607
  16.36650, -26.74303,  30.19739, 228.30960, -27.00574,  60.06273, 214.27419, -27.04741,  80.45268, 203.63239, -26.96356,  86.93354, 200.98825, -26.78388, 100.82108, 195.32223, -13.08884,  80.69947, 204.67991,   2.68673,  62.12771, 210.26752,  18.00063,  47.07757, 202.02266,  23.98983,  41.48035, 200.60035, -41.00599,  80.20590, 202.58486, -57.30945,  62.27747, 208.73047, -71.97562,  46.21244, 201.25931, -78.11791,  41.26824, 198.60421, -17.25124,  30.57560, 228.93672, -11.03206,  -3.02070, 213.92365,  -9.75758, -33.69223, 229.88590,  -7.98025, -39.58749, 223.44578, -36.23482,  29.81918, 227.68248, -39.57977,  -4.47709, 213.35209, -38.90327, -34.54265, 230.46244, -39.47714, -40.68911, 224.03750
  16.39984, -26.56661,  31.78568, 227.42037, -26.81997,  61.73193, 213.55827, -26.86031,  82.19375, 203.05530, -26.78057,  88.67154, 200.40355, -26.60970, 102.55254, 194.72122, -12.90204,  82.45134, 204.10430,   4.79169,  65.51268, 209.10567,  21.34663,  52.60341, 199.70969,  28.20479,  48.22866, 197.96336, -40.81858,  81.93615, 202.00630, -58.81218,  65.53857, 207.69396, -75.00003,  51.46636, 199.39175, -81.55855,  47.40652, 196.27311, -17.07502,  32.15900, 228.05339, -10.56808,  -1.68641, 213.73801,  -8.83514, -32.43077, 229.51589,  -7.13171, -38.17704, 222.92296, -36.05820,  31.41235, 226.78734, -39.12485,  -3.16961, 213.09552, -38.52159, -33.25578, 230.17237, -38.99202, -39.23829, 223.58630
  16.43317, -26.38217,  33.78389, 226.33512, -26.63192,  63.85099, 212.73708, -26.67527,  84.41463, 202.43489, -26.59964,  90.88970, 199.77637, -26.43757, 104.76485, 194.07955, -12.71779,  84.68522, 203.49104,   6.81107,  69.70010, 207.85793,  24.39850,  59.17175, 197.42547,  31.93786,  56.46684, 195.17518, -40.63276,  84.14403, 201.37874, -60.18955,  69.50173, 206.68299, -77.73457,  57.70966, 197.62103, -84.64018,  54.62784, 194.15154, -16.89109,  34.15345, 226.97796, -10.13637,  -0.12133, 213.84801,  -7.95167, -31.01723, 229.26975,  -6.35388, -36.57533, 222.49165, -35.87325,  33.41432, 225.69228, -38.68805,  -1.60442, 213.10075, -38.23615, -31.77300, 230.03629, -38.57192, -37.55141, 223.26242
  16.46650, -26.19253,  36.13174, 225.08649, -26.44847,  66.34956, 211.82686, -26.50123,  87.03713, 201.77590, -26.42960,  93.50852, 199.10833, -26.27611, 107.37579, 193.39209, -12.54503,  87.32329, 202.84486,   8.62421,  74.55175, 206.55305,  26.96207,  66.51335, 195.23461,  34.71456,  65.66106, 192.33721, -40.45743,  86.75097, 200.70695, -61.36570,  74.00315, 205.74054, -80.00245,  64.65425, 196.03127, -87.15550,  62.60515, 192.30872, -16.70228,  36.49988, 225.74226,  -9.74872,   1.68869, 214.22655,  -7.10290, -29.39278, 229.19659,  -5.61688, -34.77182, 222.25067, -35.68278,  35.76361, 224.43071, -38.29291,   0.22996, 213.32531, -38.07171, -30.05868, 230.04982, -38.24642, -35.59902, 223.07399
  16.49984, -25.99895,  38.74775, 223.70825, -26.27129,  69.13668, 210.84596, -26.34002,  89.96322, 201.08632, -26.27211,  96.42960, 198.40652, -26.12657, 110.28613, 192.66411, -12.38587,  90.26843, 202.17647,  10.12231,  79.83289, 205.25561,  28.92661,  74.18906, 193.27455,  36.46569,  74.93641, 189.83565, -40.29418,  89.65800, 199.99616, -62.29021,  78.82712, 204.88153, -81.71636,  71.92827, 194.68201, -88.99579,  70.90969, 190.78395, -16.51001,  39.11785, 224.38175,  -9.41837,   3.74301, 214.83651,  -6.33129, -27.53397, 229.30651,  -4.95777, -32.75467, 222.21808, -35.48788,  38.37764, 223.03475, -37.96024,   2.32537, 213.71255, -38.06519, -28.07042, 230.24268, -38.08730, -33.38824, 223.09367
  16.53317, -25.79345,  41.52300, 222.24791, -26.09471,  72.09328, 209.82344, -26.18770,  93.06617, 200.38261, -26.12358,  99.52612, 197.68727, -25.98619, 113.36889, 191.91155, -12.23627,  93.39421, 201.50070,  11.25837,  85.23351, 204.03141,  30.30616,  81.69924, 191.63419,  37.39664,  83.77220, 187.80663, -40.13912,  92.73813, 199.26452, -62.94344,  83.71899, 204.12440, -82.87948,  79.11750, 193.61819, -90.16811,  79.05904, 189.60634, -16.30628,  41.89891, 222.94277,  -9.14405,   6.01629, 215.59956,  -5.68740, -25.44475, 229.57864,  -4.42378, -30.53038, 222.37255, -35.28061,  41.14710, 221.55305, -37.71450,   4.64644, 214.16653, -38.22666, -25.81305, 230.57132, -38.11247, -30.93478, 223.28140
  16.56650, -25.56550,  44.32552, 220.76584, -25.91126,  75.07670, 208.79735, -26.03892,  96.19523, 199.68737, -25.97883, 102.64749, 196.97358, -25.85007, 116.47378, 191.15831, -12.09075,  96.54914, 200.83769,  12.06171,  90.43557, 202.90721,  31.21068,  88.62679, 190.29591,  37.72189,  91.76795, 186.17770, -39.98710,  95.84131, 198.53705, -63.34503,  88.42254, 203.47352, -83.57150,  85.83788, 192.83352, -90.78341,  86.61126, 188.75766, -16.08047,  44.71161, 221.48382,  -8.92278,   8.44321, 216.36979,  -5.18870, -23.17242, 229.92222,  -4.02508, -28.14741, 222.62265, -35.05053,  43.93942, 220.04786, -37.56608,   7.11107, 214.55908, -38.51390, -23.34463, 230.95152, -38.27858, -28.29712, 223.54844
  16.59983, -25.32918,  47.03855, 219.36167, -25.72702,  77.95385, 207.82539, -25.89421,  99.20459, 199.02890, -25.83630, 105.64713, 196.29205, -25.71219, 119.45256, 190.42737, -11.94982,  99.58370, 200.21643,  12.60338,  95.18733, 201.89338,  31.79238,  94.69820, 189.22283,  37.65639,  98.67474, 184.86129, -39.83861,  98.82547, 197.84137, -63.54273,  92.72941, 202.93573, -83.91884,  91.80363, 192.30760, -91.01394,  93.25244, 188.21091, -15.84661,  47.43778, 220.10454,  -8.72446,  10.93911, 216.95744,  -4.81725, -20.78950, 230.19335,  -3.73795, -25.67890, 222.82335, -34.81175,  46.63931, 218.61880, -37.47526,   9.61543, 214.75610, -38.83324, -20.75864, 231.27068, -38.49043, -25.56619, 223.77681
  16.63317, -25.08975,  49.53730, 218.08314, -25.54207,  80.59645, 206.94203, -25.75001, 101.96326, 198.43226, -25.69180, 108.39401, 195.66782, -25.56706, 122.17417, 189.74402, -11.80981, 102.36519, 199.66079,  12.96477,  99.30411, 201.02091,  32.18846,  99.75154, 188.40149,  37.39981, 104.35872, 183.83662, -39.69021, 101.56133, 197.20374, -63.58369,  96.46997, 202.51220, -84.04293,  96.81891, 192.00994, -91.01762,  98.78603, 187.92257, -15.60988,  49.95118, 218.85209,  -8.53692,  13.33796, 217.35955,  -4.54683, -18.47696, 230.36148,  -3.53532, -23.30734, 222.94310, -34.56961,  49.12342, 217.31420, -37.40224,  11.99818, 214.76948, -39.13262, -18.22995, 231.51540, -38.69784, -22.91580, 223.94956
  16.66650, -24.84997,  51.72215, 216.95986, -25.35802,  82.90317, 206.16699, -25.60721, 104.36856, 197.91018, -25.54483, 110.78769, 195.11897, -25.41115, 124.54298, 189.13781, -11.67163, 104.78733, 199.18470,  13.21475, 102.67874, 200.29012,  32.48020, 103.73355, 187.77095,  37.14266, 108.78660, 183.08581, -39.54278, 103.94979, 196.63565, -63.51316,  99.53122, 202.19416, -84.03656, 100.76851, 191.88594, -90.91760, 103.10455, 187.83421, -15.37305,  52.15205, 217.75574,  -8.37731,  15.49382, 217.62810,  -4.37006, -16.40594, 230.41510,  -3.40734, -21.20212, 222.96810, -34.32690,  51.29226, 216.16398, -37.30691,  14.12110, 214.67838, -39.36632, -15.95579, 231.65775, -38.85722, -20.54188, 224.03563
  16.69983, -24.61412,  53.52613, 216.01445, -25.17473,  84.80495, 205.51105, -25.46269, 106.34985, 197.46530, -25.39348, 112.75889, 194.65114, -25.24515, 126.49254, 188.62081, -11.53204, 106.78048, 198.78867,  13.40542, 105.27059, 199.70721,  32.72879, 106.62514, 187.30671,  36.92962, 111.94833, 182.48601, -39.39335, 105.91922, 196.14192, -63.36267, 101.85760, 201.97072, -83.96001, 103.60765, 191.88673, -90.79418, 106.16328, 187.88856, -15.14024,  53.97223, 216.83727,  -8.26004,  17.30417, 217.78492,  -4.30004, -14.69302, 230.34113,  -3.36650, -19.47955, 222.88420, -34.08800,  53.08003, 215.19164, -37.17854,  15.89358, 214.56030, -39.51781, -14.08158, 231.68273, -38.95314, -18.58880, 224.01760
  16.73317, -24.38599,  54.90473, 215.25781, -24.99018,  86.25760, 204.98004, -25.30995, 107.86282, 197.09891, -25.23338, 114.26556, 194.27065, -25.06931, 127.98572, 188.21010, -11.38459, 108.30354, 198.47364,  13.57250, 107.07719, 199.27357,  32.97023, 108.46032, 186.99289,  36.83063, 113.83869, 181.95376, -39.23532, 107.42210, 195.72418, -63.14781, 103.42647, 201.82563, -83.83811, 105.33270, 191.96267, -90.67864, 107.94629, 188.01314, -14.91541,  55.36641, 216.10944,  -8.18743,  18.69958, 217.85876,  -4.34970, -13.41159, 230.15937,  -3.42858, -18.21446, 222.71141, -33.85658,  54.44305, 214.40617, -37.02001,  17.25742, 214.46871, -39.55310, -12.69059, 231.61105, -38.95028, -17.14077, 223.91555
  16.76650, -24.17109,  55.81898, 214.69635, -24.80720,  87.22224, 204.57556, -25.15001, 108.86849, 196.80882, -25.06910, 115.26795, 193.97326, -24.89572, 128.98108, 187.89707, -11.22986, 109.32274, 198.23119,  13.72862, 108.09535, 198.98491,  33.20937, 109.27478, 186.81490,  36.87022, 114.54487, 181.51899, -39.07015, 108.41425, 195.38644, -62.88239, 104.24499, 201.75783, -83.68203, 105.96703, 192.09297, -90.56975, 108.50042, 188.17332, -14.70385,  56.29456, 215.57698,  -8.15167,  19.62644, 217.87928,  -4.50461, -12.61445, 229.89525,  -3.58056, -17.46099, 222.47600, -33.63834,  55.34339, 213.81572, -36.82743,  18.16468, 214.41154, -39.43158, -11.83878, 231.44596, -38.80501, -16.25374, 223.73210
  16.79983, -23.97102,  56.24623, 214.33286, -24.62440,  87.67722, 204.29960, -24.97995, 109.34604, 196.59662, -24.89874, 115.74477, 193.75944, -24.72470, 129.45635, 187.67978, -11.06470, 109.81845, 198.06040,  13.87787, 108.31610, 198.84195,  33.44413, 109.06265, 186.77529,  37.00734, 114.08917, 181.18422, -38.89520, 108.87362, 195.13284, -62.56524, 104.32371, 201.76815, -83.47543, 105.53659, 192.26589, -90.43196, 107.88031, 188.34975, -14.50698,  56.73300, 215.24143,  -8.14893,  20.05264, 217.86990,  -4.74553, -12.33057, 229.57052,  -3.80600, -17.24935, 222.20092, -33.43505,  55.75947, 213.42429, -36.59234,  18.58572, 214.38669, -39.12434, -11.55008, 231.19689, -38.48798, -15.95232, 223.47657
  16.83317, -23.78615,  56.17404, 214.16737, -24.43767,  87.61094, 204.15257, -24.79431, 109.28454, 196.46308, -24.71680, 115.68509, 193.62990, -24.55070, 129.40056, 187.55879, -10.88371, 109.77999, 197.96295,  14.01585, 107.72275, 198.84596,  33.65554, 107.80211, 186.87614,  37.21930, 112.42239, 180.94529, -38.70492, 108.78909, 194.96321, -62.17951, 103.65508, 201.86144, -83.17497, 104.06228, 192.47928, -90.20967, 106.12263, 188.54350, -14.32520,  56.66836, 215.10360,  -8.17625,  19.96086, 217.84803,  -5.04797, -12.57238, 229.20417,  -4.08168, -17.59114, 221.90578, -33.24710,  55.67971, 213.23115, -36.29941,  18.50312, 214.40036, -38.60519, -11.83330, 230.87899, -37.97201, -16.24691, 223.16490
  16.86650, -23.61469,  55.59869, 214.19748, -24.24397,  87.01993, 204.13222, -24.58891, 108.68079, 196.40639, -24.51933, 115.08540, 193.58219, -24.37024, 128.80957, 187.53034, -10.68274, 109.20482, 197.93734,  14.12573, 106.30629, 199.00446,  33.80438, 105.47760, 187.12743,  37.53452, 109.58256, 180.92599, -38.49508, 108.15676, 194.87543, -61.70387, 102.24888, 202.04822, -82.72846, 101.60573, 192.74484, -89.84119, 103.29684, 188.77349, -14.15676,  56.09697, 215.16167,  -8.23001,  19.34699, 217.82531,  -5.37962, -13.33457, 228.82308,  -4.37557, -18.48249, 221.62038, -33.07262,  55.10041, 213.23329, -35.93415,  17.91042, 214.45738, -37.87071, -12.67388, 230.52009, -37.25237, -17.12511, 222.82644
  16.89983, -23.45556,  54.52909, 214.41898, -24.04174,  85.91296, 204.23523, -24.36146, 107.54338, 196.42353, -24.30318, 113.95433, 193.61349, -24.17829, 127.69209, 187.59199, -10.45962, 108.10012, 197.98202,  14.17925, 104.08749, 199.33298,  33.84279, 102.11159, 187.56690,  37.82115, 105.53359, 181.11051, -38.26330, 106.98665, 194.86504, -61.11825, 100.14335, 202.33637, -82.09168,  98.25238, 193.08761, -89.27037,  99.48965, 189.06792, -14.00062,  55.02785, 215.41183,  -8.29925,  18.22399, 217.81025,  -5.71773, -14.59523, 228.45893,  -4.66666, -19.88948, 221.36991, -32.91050,  54.03032, 213.42614, -35.51125,  16.81806, 214.55121, -36.97004, -14.03403, 230.14545, -36.37802, -18.55114, 222.48821
  16.93316, -23.31176,  53.02387, 214.81366, -23.83759,  84.35015, 204.45085, -24.11964, 105.93333, 196.50814, -24.06837, 112.35128, 193.71398, -23.95851, 126.10403, 187.72651, -10.22256, 106.51518, 198.09957,  14.12928, 101.13500, 199.84355,  33.69625,  97.75822, 188.23618,  37.92305, 100.40624, 181.57700, -38.01672, 105.35149, 194.91670, -60.40387,  97.40844, 202.70923, -81.21346,  94.08584, 193.49397, -88.43644,  94.79381, 189.42583, -13.86001,  53.52110, 215.83716,  -8.36482,  16.66026, 217.80280,  -6.04585, -16.28523, 228.11673,  -4.94285, -21.67843, 221.11067, -32.76352,  52.52664, 213.79015, -35.05146,  15.28717, 214.66714, -35.95604, -15.83641, 229.75570, -35.40307, -20.44856, 222.15239
