time,Hips.x,Hips.y,Hips.z,RightUpLeg.x,RightUpLeg.y,RightUpLeg.z,RightLeg.x,RightLeg.y,RightLeg.z,RightFoot.x,RightFoot.y,RightFoot.z,LeftUpLeg.x,LeftUpLeg.y,LeftUpLeg.z,LeftLeg.x,LeftLeg.y,LeftLeg.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,Spine.x,Spine.y,Spine.z,Spine1.x,Spine1.y,Spine1.z,Spine2.x,Spine2.y,Spine2.z,Spine3.x,Spine3.y,Spine3.z,Neck.x,Neck.y,Neck.z,Head.x,Head.y,Head.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,RightArm.x,RightArm.y,RightArm.z,RightForeArm.x,RightForeArm.y,RightForeArm.z,RightHand.x,RightHand.y,RightHand.z,RightHandThumb1.x,RightHandThumb1.y,RightHandThumb1.z,RightHandThumb2.x,RightHandThumb2.y,RightHandThumb2.z,RightHandThumb3.x,RightHandThumb3.y,RightHandThumb3.z,RightInHandIndex.x,RightInHandIndex.y,RightInHandIndex.z,RightHandIndex1.x,RightHandIndex1.y,RightHandIndex1.z,RightHandIndex2.x,RightHandIndex2.y,RightHandIndex2.z,RightHandIndex3.x,RightHandIndex3.y,RightHandIndex3.z,RightInHandMiddle.x,RightInHandMiddle.y,RightInHandMiddle.z,RightHandMiddle1.x,RightHandMiddle1.y,RightHandMiddle1.z,RightHandMiddle2.x,RightHandMiddle2.y,RightHandMiddle2.z,RightHandMiddle3.x,RightHandMiddle3.y,RightHandMiddle3.z,RightInHandRing.x,RightInHandRing.y,RightInHandRing.z,RightHandRing1.x,RightHandRing1.y,RightHandRing1.z,RightHandRing2.x,RightHandRing2.y,RightHandRing2.z,RightHandRing3.x,RightHandRing3.y,RightHandRing3.z,RightInHandPinky.x,RightInHandPinky.y,RightInHandPinky.z,RightHandPinky1.x,RightHandPinky1.y,RightHandPinky1.z,RightHandPinky2.x,RightHandPinky2.y,RightHandPinky2.z,RightHandPinky3.x,RightHandPinky3.y,RightHandPinky3.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,LeftArm.x,LeftArm.y,LeftArm.z,LeftForeArm.x,LeftForeArm.y,LeftForeArm.z,LeftHand.x,LeftHand.y,LeftHand.z,LeftHandThumb1.x,LeftHandThumb1.y,LeftHandThumb1.z,LeftHandThumb2.x,LeftHandThumb2.y,LeftHandThumb2.z,LeftHandThumb3.x,LeftHandThumb3.y,LeftHandThumb3.z,LeftInHandIndex.x,LeftInHandIndex.y,LeftInHandIndex.z,LeftHandIndex1.x,LeftHandIndex1.y,LeftHandIndex1.z,LeftHandIndex2.x,LeftHandIndex2.y,LeftHandIndex2.z,LeftHandIndex3.x,LeftHandIndex3.y,LeftHandIndex3.z,LeftInHandMiddle.x,LeftInHandMiddle.y,LeftInHandMiddle.z,LeftHandMiddle1.x,LeftHandMiddle1.y,LeftHandMiddle1.z,LeftHandMiddle2.x,LeftHandMiddle2.y,LeftHandMiddle2.z,LeftHandMiddle3.x,LeftHandMiddle3.y,LeftHandMiddle3.z,LeftInHandRing.x,LeftInHandRing.y,LeftInHandRing.z,LeftHandRing1.x,LeftHandRing1.y,LeftHandRing1.z,LeftHandRing2.x,LeftHandRing2.y,LeftHandRing2.z,LeftHandRing3.x,LeftHandRing3.y,LeftHandRing3.z,LeftInHandPinky.x,LeftInHandPinky.y,LeftInHandPinky.z,LeftHandPinky1.x,LeftHandPinky1.y,LeftHandPinky1.z,LeftHandPinky2.x,LeftHandPinky2.y,LeftHandPinky2.z,LeftHandPinky3.x,LeftHandPinky3.y,LeftHandPinky3.z
   0.18700, -67.59000,  95.25000, -34.33000, -72.09760,  93.67915, -42.69689, -70.33886,  51.75590, -44.52665, -68.18490,   9.82569, -45.63012, -62.96005,  93.63609, -26.03846, -62.48545,  51.69591, -28.22858, -62.24108,   9.74119, -30.16282, -68.14065, 109.58342, -33.99090, -66.81852, 119.18025, -35.05738, -65.01228, 129.06164, -36.50577, -62.62001, 138.31283, -38.42335, -60.08192, 148.21921, -40.40718, -57.90553, 156.79343, -42.06428, -62.57770, 144.79158, -42.48499, -70.24565, 147.77746, -52.28943, -74.03818, 121.06063, -51.37984, -80.47604,  96.18640, -47.40155, -82.94864,  94.70390, -44.47161, -82.46841,  92.88896, -41.18157, -81.80834,  91.47649, -39.06228, -83.01232,  93.80253, -45.58632, -85.39169,  89.09186, -44.16936, -86.00273,  85.83658, -42.46921, -85.65551,  84.10482, -41.31301, -82.55507,  93.33391, -46.67168, -84.62928,  88.48609, -45.87689, -84.82715,  84.56797, -44.82380, -84.09607,  82.34382, -43.82085, -82.18422,  93.12398, -47.47734, -83.75924,  88.59771, -47.47328, -83.49238,  85.07179, -47.28519, -82.51992,  82.89375, -46.70003, -81.58533,  93.01541, -48.42346, -82.70515,  88.79672, -49.01261, -82.37375,  85.99923, -49.33118, -81.68200,  84.35173, -49.19525, -59.27804, 145.04321, -37.00695, -50.01259, 144.85979, -28.17757, -51.59551, 117.96819, -26.35106, -55.53684,  92.50371, -22.88317, -58.17390,  91.05222, -20.08403, -61.43177,  89.41125, -21.10505, -63.63474,  88.49702, -22.21558, -57.16617,  90.05103, -20.28698, -58.67845,  85.27280, -18.10957, -60.47940,  82.11676, -17.29917, -61.76906,  80.44668, -17.36193, -56.22451,  89.53398, -20.95976, -57.18984,  84.59396, -19.19913, -58.12031,  80.70676, -18.47545, -58.95276,  78.30220, -18.36442, -55.51582,  89.28999, -21.47833, -55.75091,  84.64686, -20.31473, -56.11341,  81.13237, -20.55051, -56.78401,  78.86831, -21.22599, -54.69503,  89.15669, -22.23605, -54.38813,  84.81019, -21.59396, -54.10534,  82.00140, -21.85461, -54.12607,  80.25140, -22.23976
   0.20400, -67.61000,  95.25000, -34.34000, -72.11922,  93.68248, -42.70664, -70.33795,  51.76169, -44.57070, -68.18957,   9.83119, -45.67397, -62.97849,  93.63279, -26.04997, -62.49358,  51.69411, -28.26622, -62.26985,   9.74040, -30.22484, -68.16037, 109.58329, -33.99521, -66.83436, 119.17960, -35.06159, -65.02258, 129.05987, -36.51069, -62.62216, 138.30852, -38.43034, -60.07687, 148.21277, -40.41554, -57.89555, 156.78567, -42.07307, -62.57429, 144.78637, -42.49337, -70.24034, 147.77875, -52.29731, -74.02515, 121.06075, -51.38973, -80.25371,  96.13073, -47.42753, -82.71935,  94.63785, -44.49699, -82.23101,  92.81757, -41.21110, -81.56526,  91.40196, -39.09568, -82.78283,  93.73849, -45.61333, -85.15110,  89.02052, -44.20206, -85.75528,  85.76081, -42.50796, -85.40517,  84.02685, -41.35594, -82.32619,  93.27283, -46.70022, -84.38990,  88.41949, -45.91180, -84.57871,  84.49898, -44.86593, -83.84192,  82.27435, -43.86825, -81.95607,  93.06516, -47.50680, -83.52230,  88.53583, -47.50919, -83.24943,  85.00997, -47.32882, -82.27325,  82.83192, -46.74994, -81.35829,  92.95955, -48.45396, -82.47075,  88.73982, -49.04961, -82.13851,  85.94342, -49.37670, -81.44808,  84.29476, -49.24835, -59.27614, 145.03698, -37.01438, -50.00102, 144.84762, -28.19529, -51.58480, 117.95733, -26.35031, -55.46798,  92.48337, -22.88644, -58.10619,  91.03260, -20.08801, -61.36473,  89.39168, -21.10696, -63.56826,  88.47560, -22.21483, -57.09892,  90.03096, -20.29100, -58.61388,  85.25303, -18.11479, -60.41481,  82.09745, -17.30255, -61.70393,  80.42686, -17.36262, -56.15740,  89.51358, -20.96373, -57.12544,  84.57369, -19.20426, -58.05577,  80.68680, -18.47869, -58.88692,  78.28193, -18.36467, -55.44875,  89.26935, -21.48224, -55.68630,  84.62611, -20.31963, -56.04854,  81.11148, -20.55381, -56.71765,  78.84623, -21.22677, -54.62791,  89.13580, -22.23987, -54.32325,  84.78902, -21.59861, -54.04179,  81.98015, -21.85979, -54.06332,  80.23024, -22.24529
   0.22100, -67.63000,  95.25000, -34.33000, -72.14064,  93.68415, -42.69619, -70.33806,  51.76579, -44.59404, -68.18626,   9.83542, -45.69586, -62.99687,  93.63115, -26.04120, -62.50823,  51.69361, -28.27818, -62.30087,   9.74024, -30.24603, -68.18130, 109.58317, -33.98172, -66.85057, 119.17864, -35.04971, -65.03256, 129.05738, -36.50149, -62.62513, 138.30346, -38.42472, -60.07228, 148.20501, -40.41374, -57.88442, 156.77559, -42.07457, -62.57328, 144.78006, -42.48969, -70.24221, 147.77303, -52.29120, -73.99065, 121.04988, -51.38449, -80.14837,  96.09625, -47.46037, -82.60550,  94.59060, -44.52921, -82.10656,  92.76536, -41.24767, -81.43282,  91.34802, -39.13595, -82.66802,  93.69324, -45.64721, -85.02073,  88.96576, -44.24176, -85.61436,  85.70103, -42.55361, -85.25901,  83.96539, -41.40573, -82.21162,  93.23101, -46.73566, -84.26029,  88.37025, -45.95376, -84.43701,  84.44714, -44.91557, -83.69319,  82.22232, -43.92356, -81.84206,  93.02597, -47.54318, -83.39533,  88.49219, -47.55217, -83.11264,  84.96673, -47.37938, -82.13005,  82.78996, -46.80654, -81.24534,  92.92393, -48.49140, -82.34659,  88.70220, -49.09369, -82.01054,  85.90724, -49.42915, -81.31943,  84.25831, -49.30815, -59.27301, 145.02955, -37.01192, -49.98516, 144.84608, -28.20612, -51.55628, 117.95664, -26.33804, -55.41288,  92.47728, -22.88421, -58.05088,  91.02669, -20.08549, -61.30905,  89.38413, -21.10300, -63.51214,  88.46529, -22.20947, -57.04342,  90.02519, -20.28822, -58.55751,  85.24750, -18.11089, -60.35718,  82.09167, -17.29683, -61.64544,  80.42036, -17.35524, -56.10178,  89.50783, -20.96080, -57.06891,  84.56818, -19.20015, -57.99766,  80.68129, -18.47254, -58.82735,  78.27602, -18.35651, -55.39307,  89.26362, -21.47923, -55.62976,  84.62060, -20.31549, -55.99053,  81.10570, -20.54788, -56.65819,  78.83951, -21.21909, -54.57218,  89.13003, -22.23680, -54.26670,  84.78347, -21.59447, -53.98470,  81.97459, -21.85497, -54.00587,  80.22458, -22.24005
   0.23800, -67.65000,  95.25000, -34.32000, -72.16352,  93.68582, -42.68495, -70.35554,  51.76744, -44.57724, -68.22539,   9.83782, -45.74762, -63.01380,  93.62950, -26.03324, -62.52637,  51.69338, -28.29679, -62.35670,   9.74171, -30.30407, -68.20216, 109.58305, -33.96813, -66.87310, 119.17883, -35.03549, -65.05690, 129.05797, -36.48673, -62.65126, 138.30459, -38.40960, -60.10034, 148.20671, -40.39822, -57.91412, 156.77778, -42.05871, -62.60126, 144.78159, -42.47396, -70.29098, 147.76713, -52.26144, -73.98949, 121.03614, -51.38116, -80.07857,  96.05923, -47.49820, -82.52772,  94.53807, -44.56838, -82.02072,  92.70630, -41.29171, -81.34146,  91.28583, -39.18387, -82.58835,  93.64329, -45.68854, -84.92382,  88.90448, -44.29255, -85.50666,  85.63356, -42.61263, -85.14643,  83.89560, -41.46981, -82.13148,  93.18530, -46.77860, -84.16309,  88.31577, -46.00679, -84.31791,  84.39014, -44.97468, -83.55650,  82.16986, -43.98584, -81.76205,  92.98352, -47.58698, -83.30013,  88.44459, -47.60573, -83.00973,  84.91921, -47.44447, -82.02456,  82.74115, -46.88105, -81.16593,  92.88583, -48.53604, -82.25363,  88.66194, -49.14776, -81.91270,  85.86880, -49.49323, -81.22065,  84.21967, -49.38050, -59.29987, 145.03106, -36.99686, -50.01011, 144.84816, -28.19306, -51.55225, 117.95682, -26.32821, -55.36783,  92.47009, -22.88316, -57.99247,  91.01618, -20.07363, -61.25248,  89.37280, -21.08386, -63.45700,  88.45554, -22.18882, -56.98486,  90.01575, -20.28085, -58.48486,  85.23602, -18.09825, -60.28025,  82.07854, -17.28116, -61.56896,  80.40755, -17.33900, -56.04556,  89.49950, -20.95754, -57.00021,  84.55846, -19.19397, -57.92495,  80.67046, -18.46727, -58.75522,  78.26528, -18.35333, -55.33880,  89.25612, -21.47903, -55.56585,  84.61261, -20.31539, -55.92718,  81.09797, -20.55084, -56.59939,  78.83389, -21.22464, -54.52100,  89.12355, -22.24011, -54.20839,  84.77715, -21.60010, -53.92465,  81.96862, -21.86244, -53.94568,  80.21868, -22.24784
   0.25500, -67.67000,  95.25000, -34.31000, -72.18513,  93.68915, -42.67470, -70.37925,  51.77096, -44.57334, -68.26111,   9.84123, -45.76099, -63.03224,  93.62620, -26.02475, -62.55906,  51.69177, -28.32245, -62.40282,   9.74119, -30.35324, -68.22188, 109.58292, -33.95244, -66.89183, 119.17876, -35.01803, -65.07540, 129.05792, -36.46883, -62.66880, 138.30397, -38.39326, -60.11687, 148.20549, -40.38357, -57.92980, 156.77606, -42.04551, -62.61709, 144.77988, -42.45933, -70.30983, 147.76686, -52.24400, -73.96532, 121.02909, -51.39036, -79.98198,  96.02737, -47.55448, -82.42923,  94.49145, -44.63078, -81.92034,  92.65412, -41.35752, -81.23999,  91.23143, -39.25152, -82.48578,  93.59908, -45.75308, -84.80729,  88.84947, -44.37056, -85.38369,  85.57275, -42.69975, -85.02175,  83.83240, -41.56111, -82.02629,  93.14512, -46.84372, -84.04286,  88.26724, -46.08536, -84.18600,  84.33873, -45.06254, -83.41840,  82.11863, -44.07806, -81.65536,  92.94641, -47.65218, -83.17866,  88.40258, -47.68310, -82.88017,  84.87744, -47.53156, -81.89245,  82.69890, -46.97446, -81.05794,  92.85287, -48.60084, -82.13127,  88.62691, -49.22351, -81.78545,  85.83551, -49.57809, -81.09332,  84.18596, -49.47231, -59.31777, 145.03073, -36.98105, -50.03263, 144.84864, -28.17236, -51.54658, 117.95458, -26.32374, -55.32885,  92.46121, -22.89112, -57.94382,  91.00352, -20.07453, -61.20479,  89.35969, -21.08090, -63.40934,  88.44365, -22.18681, -56.93605,  90.00401, -20.28542, -58.42568,  85.22178, -18.10119, -60.21782,  82.06265, -17.28334, -61.50675,  80.39185, -17.34152, -55.99841,  89.48892, -20.96527, -56.94382,  84.54606, -19.20182, -57.86591,  80.65687, -18.47806, -58.69696,  78.25181, -18.36739, -55.29304,  89.24641, -21.48904, -55.51291,  84.60201, -20.32755, -55.87457,  81.08767, -20.56687, -56.55005,  78.82546, -21.24368, -54.47745,  89.11495, -22.25267, -54.15948,  84.76841, -21.61627, -53.87367,  81.96025, -21.88045, -53.89366,  80.21032, -22.26595
   0.27200, -67.68000,  95.25000, -34.30000, -72.19971,  93.69080, -42.66253, -70.39113,  51.77374, -44.58321, -68.31939,   9.84303, -45.81748, -63.03798,  93.62455, -26.01747, -62.57752,  51.69103, -28.33436, -62.43868,   9.74104, -30.37867, -68.23049, 109.58291, -33.93995, -66.89426, 119.17728, -35.01104, -65.07037, 129.05404, -36.46884, -62.65471, 138.29583, -38.40235, -60.09447, 148.19343, -40.40147, -57.90145, 156.76115, -42.07026, -62.60101, 144.76937, -42.47217, -70.30523, 147.75477, -52.24828, -73.94067, 121.01329, -51.42557, -79.90206,  95.99254, -47.62767, -82.35045,  94.44499, -44.71106, -81.84387,  92.60227, -41.44047, -81.16487,  91.17692, -39.33584, -82.40284,  93.55460, -45.83514, -84.71479,  88.79659, -44.46553, -85.28765,  85.51527, -42.80256, -84.92537,  83.77300, -41.66696, -81.94035,  93.10384, -46.92584, -83.94597,  88.21950, -46.18011, -84.08165,  84.28867, -45.16522, -83.31093,  82.06828, -44.18387, -81.56754,  92.90759, -47.73403, -83.07938,  88.36002, -47.77611, -82.77177,  84.83542, -47.63038, -81.77889,  82.65872, -47.07530, -80.96826,  92.81734, -48.68184, -82.02992,  88.58988, -49.31430, -81.68021,  85.79988, -49.67597, -80.98835,  84.14989, -49.57526, -59.29459, 145.01973, -36.99815, -49.98720, 144.84076, -28.21291, -51.47518, 117.94435, -26.37744, -55.22762,  92.44239, -22.97604, -57.81469,  90.96403, -20.14450, -61.07666,  89.31595, -21.14067, -63.28273,  88.40147, -22.24482, -56.80517,  89.96895, -20.36760, -58.26043,  85.17263, -18.19109, -60.03591,  82.00406, -17.37344, -61.32026,  80.32968, -17.43002, -55.87124,  89.45994, -21.05708, -56.78514,  84.50663, -19.30637, -57.68996,  80.61130, -18.59395, -58.51423,  78.20361, -18.49004, -55.16929,  89.22206, -21.58750, -55.36355,  84.57222, -20.44334, -55.71684,  81.05799, -20.69649, -56.39239,  78.79786, -21.38014, -54.35942,  89.09658, -22.35821, -54.02115,  84.74863, -21.74222, -53.72567,  81.94259, -22.01802, -53.74009,  80.19357, -22.40784
   0.28900, -67.67000,  95.25000, -34.29000, -72.19716,  93.69413, -42.64912, -70.40718,  51.77696, -44.58476, -68.34854,   9.84619, -45.83883, -63.02064,  93.62125, -26.01223, -62.57146,  51.68868, -28.34832, -62.44909,   9.73980, -30.41636, -68.21994, 109.58278, -33.92388, -66.88126, 119.17661, -34.99669, -65.05374, 129.05223, -36.45764, -62.63480, 138.29191, -38.39713, -60.07097, 148.18730, -40.40263, -57.87477, 156.75313, -42.07692, -62.58190, 144.76400, -42.46928, -70.28924, 147.74897, -52.24306, -73.89569, 121.00250, -51.45572, -79.80216,  95.96153, -47.70558, -82.25449,  94.40200, -44.79868, -81.75270,  92.55522, -41.52965, -81.07700,  91.12814, -39.42512, -82.30104,  93.51335, -45.92440, -84.60314,  88.74638, -44.56947, -85.17313,  85.46059, -42.91434, -84.81115,  83.71678, -41.78101, -81.83408,  93.06577, -47.01450, -83.82769,  88.17440, -46.28277, -83.95427,  84.24155, -45.27456, -83.17920,  82.02213, -44.29443, -81.45836,  92.87196, -47.82194, -82.95689,  88.32011, -47.87600, -82.63895,  84.79623, -47.73497, -81.64073,  82.62188, -47.18027, -80.85609,  92.78503, -48.76815, -81.90364,  88.55559, -49.41076, -81.54810,  85.76709, -49.77827, -80.85551,  84.11720, -49.68113, -59.26910, 145.01431, -36.99911, -49.94435, 144.83928, -28.23222, -51.41957, 117.94165, -26.40423, -55.13065,  92.42879, -23.03944, -57.70780,  90.94288, -20.20281, -60.96902,  89.29167, -21.19624, -63.17407,  88.37508, -22.30069, -56.69741,  89.94960, -20.42994, -58.13959,  85.14828, -18.25576, -59.90882,  81.97611, -17.43852, -61.19138,  80.30035, -17.49507, -55.76460,  89.44288, -21.12262, -56.66635,  84.48594, -19.37591, -57.56430,  80.58834, -18.66723, -58.38572,  78.17957, -18.56565, -55.06374,  89.20674, -21.65527, -55.24796,  84.55513, -20.51665, -55.59749,  81.04086, -20.77436, -56.27255,  78.78128, -21.46033, -54.25578,  89.08347, -22.42833, -53.90936,  84.73524, -21.81894, -53.61078,  81.93001, -22.09956, -53.62408,  80.18158, -22.49208
   0.30600, -67.66000,  95.24000, -34.28000, -72.19154,  93.68413, -42.63675, -70.45990,  51.76687, -44.62297, -68.40969,   9.83618, -45.89336, -63.00631,  93.61125, -26.00466, -62.57148,  51.67953, -28.35875, -62.44808,   9.73184, -30.45063, -68.20975, 109.57278, -33.91359, -66.87961, 119.16770, -34.98727, -65.06360, 129.04516, -36.45018, -62.65975, 138.28826, -38.39212, -60.11201, 148.18727, -40.40022, -57.92967, 156.75621, -42.07674, -62.62026, 144.76044, -42.46427, -70.32622, 147.74138, -52.24038, -73.90068, 120.98958, -51.48912, -79.75922,  95.93003, -47.78822, -82.21110,  94.37026, -44.88107, -81.71205,  92.52392, -41.61137, -81.04039,  91.09639, -39.50585, -82.25743,  93.48144, -46.00666, -84.55823,  88.71404, -44.65101, -85.12854,  85.42832, -42.99586, -84.76745,  83.68432, -41.86255, -81.79037,  93.03383, -47.09670, -83.78265,  88.14202, -46.36424, -83.90688,  84.20939, -45.35487, -83.12969,  81.99109, -44.37390, -81.41460,  92.84000, -47.90412, -82.91191,  88.28774, -47.95751, -82.58984,  84.76433, -47.81411, -81.58711,  82.59273, -47.25679, -80.81232,  92.75309, -48.85032, -81.85875,  88.52328, -49.49231, -81.50700,  85.73464, -49.86242, -80.81912,  84.08256, -49.76893, -59.30210, 145.01540, -36.99757, -49.93476, 144.83451, -28.27632, -51.40189, 117.93576, -26.45835, -55.07458,  92.41387, -23.12007, -57.64369,  90.92011, -20.28027, -60.90473,  89.26775, -21.27236, -63.10968,  88.35187, -22.37759, -56.63260,  89.92844, -20.51127, -58.06417,  85.12177, -18.34191, -59.82809,  81.94614, -17.52662, -61.10902,  80.26916, -17.58378, -55.70070,  89.42401, -21.20684, -56.59259,  84.46308, -19.46640, -57.48513,  80.56322, -18.76335, -58.30442,  78.15357, -18.66539, -55.00071,  89.18961, -21.74141, -55.17679,  84.53589, -20.61014, -55.52303,  81.02170, -20.87338, -56.19735,  78.76278, -21.56223, -54.19431,  89.06861, -22.51645, -53.84127,  84.71979, -21.91506, -53.54024,  81.91540, -22.20137, -53.55271,  80.16771, -22.59720
   0.32300, -67.65000,  95.24000, -34.26000, -72.18927,  93.68577, -42.61286, -70.47790,  51.76845, -44.61506, -68.42130,   9.83867, -45.90520, -62.98941,  93.60958, -25.98888, -62.57588,  51.67847, -28.35755, -62.46935,   9.73225, -30.47963, -68.19603, 109.57289, -33.89213, -66.86831, 119.16811, -34.96611, -65.05662, 129.04638, -36.42886, -62.65872, 138.29109, -38.37048, -60.11729, 148.19180, -40.37820, -57.94035, 156.76218, -42.05438, -62.62589, 144.76441, -42.44088, -70.32807, 147.74808, -52.21913, -73.88570, 120.99296, -51.50691, -79.71250,  95.91969, -47.84914, -82.16526,  94.36127, -44.94201, -81.67247,  92.51580, -41.67087, -81.00859,  91.08773, -39.56325, -82.21143,  93.47204, -46.06728, -84.51312,  88.70541, -44.71044, -85.08663,  85.42033, -43.05513, -84.72878,  83.67579, -41.92163, -81.74415,  93.02398, -47.15704, -83.73718,  88.13267, -46.42327, -83.86211,  84.20043, -45.41248, -83.08542,  81.98239, -44.43050, -81.36822,  92.82981, -47.96430, -82.86604,  88.27770, -48.01638, -82.54495,  84.75425, -47.87192, -81.54325,  82.58233, -47.31394, -80.76571,  92.74249, -48.91033, -81.81248,  88.51256, -49.55101, -81.46633,  85.72354, -49.92355, -80.78478,  84.06863, -49.83387, -59.30281, 145.01936, -36.97717, -49.91591, 144.83489, -28.27705, -51.38180, 117.93435, -26.48488, -55.02051,  92.40385, -23.17532, -57.58112,  90.90232, -20.33193, -60.84273,  89.24959, -21.32153, -63.04828,  88.33510, -22.42671, -56.56973,  89.91200, -20.56740, -57.99154,  85.09988, -18.40372, -59.75093,  81.92117, -17.59065, -61.03079,  80.24339, -17.64846, -55.63914,  89.40974, -21.26629, -56.52222,  84.44467, -19.53319, -57.40997,  80.54267, -18.83597, -58.22738,  78.13226, -18.74131, -54.94030,  89.17700, -21.80308, -55.10939,  84.52095, -20.68035, -55.45357,  81.00705, -20.94998, -56.12814,  78.74920, -21.64207, -54.13575,  89.05822, -22.58038, -53.77733,  84.70857, -21.98828, -53.47454,  81.90500, -22.28077, -53.48645,  80.15807, -22.67995
   0.34000, -67.63000,  95.24000, -34.25000, -72.17699,  93.68742, -42.59897, -70.48711,  51.76949, -44.60684, -68.42920,   9.84057, -45.92247, -62.96252,  93.60792, -25.98309, -62.54956,  51.67699, -28.35517, -62.45517,   9.73193, -30.50064, -68.17231, 109.57299, -33.88068, -66.84846, 119.16881, -34.95411, -65.04108, 129.04790, -36.41670, -62.64913, 138.29422, -38.35798, -60.11400, 148.19662, -40.36533, -57.94247, 156.76844, -42.04115, -62.62294, 144.76866, -42.42665, -70.32042, 147.76389, -52.20506, -73.85639, 121.00465, -51.54163, -79.65871,  95.91628, -47.94908, -82.11649,  94.34672, -45.05219, -81.63438,  92.49627, -41.78228, -80.98005,  91.06451, -39.67417, -82.15689,  93.45928, -46.17910, -84.45062,  88.68452, -44.83742, -85.02636,  85.39511, -43.19150, -84.67375,  83.64751, -42.06106, -81.68511,  93.01424, -47.26816, -83.66793,  88.11665, -46.54880, -83.78917,  84.18212, -45.54651, -83.01365,  81.96249, -44.56719, -81.30618,  92.82239, -48.07457, -82.79223,  88.26658, -48.13895, -82.46578,  84.74335, -48.00129, -81.46420,  82.57065, -47.44619, -80.70052,  92.73820, -49.01887, -81.73452,  88.50671, -49.66991, -81.38588,  85.71901, -50.04989, -80.70697,  84.06272, -49.96585, -59.29499, 145.02362, -36.96591, -49.88633, 144.84026, -28.28929, -51.34389, 117.93693, -26.53248, -54.94904,  92.39747, -23.25544, -57.50981,  90.89608, -20.41214, -60.77176,  89.24478, -21.40302, -62.97670,  88.33104, -22.51003, -56.49868,  89.90555, -20.64785, -57.92152,  85.09340, -18.48490, -59.68232,  81.91509, -17.67334, -60.96317,  80.23812, -17.73262, -55.56826,  89.40319, -21.34689, -56.45244,  84.43803, -19.61458, -57.34152,  80.53613, -18.91853, -58.16004,  78.12604, -18.82494, -54.86952,  89.17036, -21.88377, -55.03966,  84.51417, -20.76183, -55.38592,  81.00062, -21.03342, -56.06263,  78.74406, -21.72766, -54.06506,  89.05152, -22.66115, -53.70765,  84.70168, -22.06982, -53.40590,  81.89809, -22.36317, -53.41870,  80.15134, -22.76309
   0.35700, -67.61000,  95.24000, -34.25000, -72.16223,  93.69071, -42.59672, -70.49451,  51.77172, -44.60090, -68.43587,   9.84367, -45.94278, -62.93883,  93.60458, -25.98583, -62.52097,  51.67366, -28.35717, -62.43813,   9.72928, -30.51646, -68.14531, 109.57320, -33.87844, -66.82374, 119.16970, -34.94850, -65.02056, 129.05013, -36.40721, -62.63691, 138.29923, -38.34551, -60.11060, 148.20453, -40.34964, -57.94663, 156.77881, -42.02265, -62.61961, 144.77617, -42.41022, -70.30410, 147.78578, -52.19444, -73.80909, 121.02127, -51.58086, -79.59551,  95.92032, -48.05109, -82.06306,  94.34151, -45.16757, -81.59579,  92.48673, -41.89795, -80.95332,  91.05204, -39.78820, -82.09653,  93.45560, -46.29590, -84.38634,  88.67417, -44.97139, -84.96688,  85.38115, -43.33440, -84.62054,  83.63108, -42.20586, -81.61891,  93.01310, -47.38345, -83.59474,  88.11038, -46.68002, -83.71487,  84.17395, -45.68509, -82.94217,  81.95301, -44.70653, -81.23595,  92.82320, -48.18841, -82.71219,  88.26441, -48.26598, -82.38167,  84.74136, -48.13344, -81.38132,  82.56795, -47.57888, -80.62586,  92.74162, -49.13009, -81.64809,  88.50893, -49.79181, -81.29768,  85.72231, -50.17804, -80.62227,  84.06438, -50.09829, -59.28564, 145.02999, -36.95310, -49.85783, 144.85076, -28.29722, -51.29394, 117.94479, -26.56338, -54.85018,  92.39420, -23.31983, -57.41020,  90.89204, -20.47624, -60.67148,  89.23965, -21.46749, -62.87583,  88.32488, -22.57483, -56.39878,  89.90182, -20.71205, -57.81991,  85.08925, -18.54891, -59.57965,  81.91040, -17.73715, -60.85998,  80.23303, -17.79628, -55.46828,  89.39974, -21.41118, -56.35074,  84.43433, -19.67874, -57.23899,  80.53215, -18.98312, -58.05726,  78.12197, -18.89014, -54.76952,  89.16713, -21.94813, -54.93811,  84.51089, -20.82614, -55.28371,  80.99731, -21.09813, -55.96030,  78.74088, -21.79288, -53.96510,  89.04853, -22.72559, -53.60629,  84.69881, -22.13427, -53.30369,  81.89531, -22.42763, -53.31599,  80.14855, -22.82754
